ts_utc,symbol,expiry,strike,call_gex,put_gex,spot_price,total_gex,abs_gex
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,85000.0,266415590.63106278,0.0,71403.59,266415590.63106278,266415590.63106278
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,86000.0,213738171.0574389,-46161571.50789686,71403.59,167576599.54954204,259899742.56533578
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,88000.0,82126197.68601751,-22606627.796113838,71403.59,59519569.88990368,104732825.48213135
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,90000.0,100098313.82974806,0.0,71403.59,100098313.82974806,100098313.82974806
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,92000.0,15907234.714450873,0.0,71403.59,15907234.714450873,15907234.714450873
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,94000.0,18736887.043463767,0.0,71403.59,18736887.043463767,18736887.043463767
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,95000.0,92318044.54312883,0.0,71403.59,92318044.54312883,92318044.54312883
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,98000.0,13974913.574458282,0.0,71403.59,13974913.574458282,13974913.574458282
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,100000.0,22050894.275641035,0.0,71403.59,22050894.275641035,22050894.275641035
2026-03-10 17:10:28.167003+00:00,BTC,2026-05-29,50000.0,0.0,-11950819.926497707,71403.59,-11950819.926497707,11950819.926497707
2026-03-10 17:10:28.167003+00:00,BTC,2026-05-29,56000.0,0.0,-11027996.374152962,71403.59,-11027996.374152962,11027996.374152962
2026-03-10 17:10:28.167003+00:00,BTC,2026-05-29,68000.0,43489971.83149549,-26359103.677471478,71403.59,17130868.154024016,69849075.50896697
2026-03-10 17:10:28.167003+00:00,BTC,2026-05-29,69000.0,46406298.19581149,-13888239.539155183,71403.59,32518058.656656303,60294537.73496667
2026-03-10 17:10:28.167003+00:00,BTC,2026-05-29,70000.0,24941728.276632585,-17803866.545789246,71403.59,7137861.730843339,42745594.822421834
2026-03-10 17:10:28.167003+00:00,BTC,2026-05-29,71000.0,0.0,-15784871.37049356,71403.59,-15784871.37049356,15784871.37049356
2026-03-10 17:10:28.167003+00:00,BTC,2026-05-29,72000.0,24931531.33130281,0.0,71403.59,24931531.33130281,24931531.33130281
